Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Age,Sex_F,Sex_I,Sex_M
0.6554054054054055,0.6470588235294118,0.1238938053097345,0.3281388347795289,0.2565568258238063,0.2468729427254772,0.2974588938714499,12.5,1,0,0
0.6824324324324323,0.6638655462184874,0.163716814159292,0.3518682486275898,0.2646267652992602,0.3574720210664911,0.2825112107623318,12.5,1,0,0
0.6959459459459459,0.6554621848739496,0.1238938053097345,0.329024260669382,0.2387357094821788,0.3074391046741277,0.2775286497259592,13.5,0,0,1
0.7162162162162162,0.7058823529411764,0.1592920353982301,0.3309721976270586,0.2642905178211163,0.2876892692560895,0.2924763328350772,16.5,0,0,1
0.6756756756756757,0.6218487394957983,0.1238938053097345,0.3051177616433504,0.2636180228648285,0.2982225148123765,0.197807673143996,12.5,0,0,1
0.6824324324324323,0.6974789915966386,0.1460176991150442,0.3525765893394723,0.2639542703429724,0.3179723502304147,0.3273542600896861,11.5,0,0,1
0.8175675675675677,0.8487394957983194,0.1460176991150442,0.5797768726757571,0.4065232010759919,0.3686635944700461,0.4569008470353762,16.5,1,0,0
0.7972972972972974,0.7899159663865547,0.1460176991150442,0.4731715955374535,0.3702084734364492,0.4700460829493086,0.3472845042351768,19.5,0,0,1
0.8175675675675677,0.8319327731092437,0.1548672566371681,0.6360899592704091,0.5474108944182918,0.5161290322580645,0.4519182859990035,20.5,1,0,0
0.8513513513513513,0.8319327731092437,0.1769911504424779,0.6047458827696122,0.4250168123739072,0.5411454904542461,0.4867962132536124,14.5,1,0,0
0.5270270270270271,0.5042016806722689,0.0929203539823008,0.1691163449619266,0.1519838601210491,0.162606978275181,0.1230692575984056,9.5,0,0,1
0.6283783783783784,0.7058823529411764,0.1371681415929203,0.4303169824685674,0.3560860793544048,0.4042132982225148,0.3373193821624315,17.5,1,0,0
0.5067567567567568,0.5042016806722689,0.0929203539823008,0.1843456702673986,0.1587088096839273,0.1527320605661619,0.1429995017438964,9.5,1,0,0
0.6756756756756757,0.6554621848739496,0.1194690265486725,0.312024083584204,0.2555480833893745,0.2672811059907833,0.2575984055804683,12.5,1,0,0
0.3783783783783784,0.3949579831932773,0.079646017699115,0.1152824508588631,0.0894418291862811,0.1125740618828176,0.0881913303437967,10.5,0,0,1
0.5067567567567568,0.4705882352941176,0.0929203539823008,0.1498140605631308,0.124747814391392,0.119157340355497,0.1131041355256602,10.5,1,0,0
0.641891891891892,0.6218487394957983,0.1194690265486725,0.300867717372056,0.2427706792199058,0.2574061882817643,0.2675635276532138,15.5,1,0,0
0.2229729729729729,0.2016806722689075,0.0398230088495575,0.0240835842040021,0.0205110961667787,0.0302830809743252,0.0184354758345789,6.5,0,1,0
0.1756756756756756,0.1596638655462184,0.0486725663716814,0.0141668142376483,0.0164761264290517,0.0190915075707702,0.0104633781763826,6.5,0,1,0
0.1824324324324324,0.1596638655462184,0.0442477876106194,0.0141668142376483,0.0110961667787491,0.0157998683344305,0.0134529147982062,5.5,0,1,0
0.4256756756756757,0.4033613445378151,0.084070796460177,0.0711882415441827,0.0581708137188971,0.0585911784068466,0.0732436472346786,8.5,0,1,0
0.5337837837837838,0.5294117647058824,0.1061946902654867,0.2045333805560474,0.1963685272360457,0.2982225148123765,0.1380169407075237,10.5,0,0,1
0.5202702702702703,0.5378151260504201,0.1061946902654867,0.1623871081990437,0.1186953597848016,0.1441737985516787,0.147982062780269,8.5,1,0,0
0.3378378378378378,0.3193277310924369,0.0619469026548672,0.056313086594652,0.0501008742434431,0.0329163923633969,0.0433482810164424,7.5,0,1,0
0.6081081081081081,0.6218487394957983,0.1415929203539823,0.2952009916769966,0.2377269670477471,0.2804476629361421,0.2426507224713503,10.5,1,0,0
0.6013513513513514,0.5966386554621849,0.1061946902654867,0.2100230210731361,0.1597175521183591,0.1454904542462146,0.1878425510712506,9.5,0,1,0
0.4391891891891892,0.4453781512605042,0.084070796460177,0.1066052771383035,0.0891055817081372,0.0783410138248847,0.0981564524165421,8.5,0,0,1
0.5540540540540541,0.5126050420168067,0.1150442477876106,0.1910749070302815,0.1738399462004035,0.1257406188281764,0.1579471848530144,11.5,0,0,1
0.5337837837837838,0.5126050420168067,0.1061946902654867,0.1684080042500442,0.1408876933422999,0.1382488479262672,0.147982062780269,11.5,1,0,0
0.445945945945946,0.4285714285714286,0.0884955752212389,0.1356472463254825,0.1156691324815063,0.1198156682027649,0.1081215744892875,8.5,0,0,1
0.5743243243243243,0.5798319327731093,0.1238938053097345,0.2335753497432264,0.17182246133154,0.2304147465437787,0.2177379172894868,9.5,1,0,0
0.5,0.4957983193277311,0.1061946902654867,0.156012041792102,0.1284465366509751,0.1250822909809084,0.133034379671151,9.5,0,0,1
0.5337837837837838,0.5546218487394958,0.1194690265486725,0.2080750841154595,0.1852723604572966,0.1573403554970375,0.1679123069257599,9.5,0,0,1
0.2297297297297297,0.226890756302521,0.0530973451327433,0.0297503098990614,0.0275722932078009,0.0177748518762343,0.0234180368709516,5.5,0,1,0
0.5810810810810811,0.5798319327731093,0.1106194690265486,0.2057729768018416,0.1647612642905178,0.1705069124423963,0.1728948679621325,8.5,1,0,0
0.5067567567567568,0.4873949579831932,0.0929203539823008,0.1450327607579245,0.1203765971755211,0.1474654377880184,0.133034379671151,8.5,0,0,1
0.5810810810810811,0.5882352941176471,0.0973451327433628,0.2206481317513724,0.2044384667114996,0.2100065832784726,0.1728948679621325,10.5,0,0,1
0.6148648648648649,0.5966386554621849,0.1150442477876106,0.2459713122011687,0.2024209818426361,0.2541145490454246,0.197807673143996,11.5,1,0,0
0.472972972972973,0.453781512605042,0.084070796460177,0.1333451390118647,0.1139878950907868,0.1046741277156023,0.0981564524165421,8.5,0,0,1
0.6013513513513514,0.5798319327731093,0.1061946902654867,0.204710465734018,0.1566913248150639,0.1724818959842001,0.1828599900348779,9.5,0,0,1
0.5405405405405406,0.5042016806722689,0.1061946902654867,0.1692934301398972,0.1566913248150639,0.1329822251481237,0.133034379671151,9.5,0,0,1
0.6621621621621621,0.6470588235294118,0.1415929203539823,0.3233575349743227,0.2373907195696032,0.2541145490454246,0.3173891380169407,13.5,1,0,0
0.7027027027027026,0.7394957983193278,0.163716814159292,0.4544005666725694,0.2790854068594485,0.2942725477287689,0.4818136522172397,14.5,1,0,0
0.5405405405405406,0.5630252100840336,0.1061946902654867,0.1871790331149282,0.1429051782111634,0.151415404871626,0.1679123069257599,11.5,1,0,0
0.3175675675675675,0.3025210084033613,0.0619469026548672,0.0527713830352399,0.0416946872898453,0.0526662277814351,0.0433482810164424,7.5,0,1,0
0.6486486486486487,0.6218487394957983,0.1150442477876106,0.2707632371170533,0.1768661735036987,0.2205398288347597,0.2725460886895864,14.5,0,0,1
0.4391891891891892,0.4453781512605042,0.0973451327433628,0.1243137949353639,0.093813046402152,0.1290322580645161,0.0981564524165421,9.5,1,0,0
0.7027027027027026,0.7058823529411764,0.1504424778761062,0.4409420931468036,0.3221250840618695,0.2955892034233048,0.4220229197807673,21.5,1,0,0
0.6689189189189189,0.7142857142857143,0.1548672566371681,0.4189835310784487,0.3180901143241425,0.3429888084265964,0.3771798704534131,12.5,0,0,1
0.7162162162162162,0.6638655462184874,0.1725663716814159,0.3881707101115637,0.3227975790181573,0.3805134957208689,0.312406576980568,14.5,1,0,0
0.7094594594594594,0.7058823529411764,0.1327433628318584,0.3561182928988843,0.2969065232010759,0.2903225806451612,0.2775286497259592,16.5,1,0,0
0.7027027027027026,0.7058823529411764,0.1238938053097345,0.3336284752966176,0.2431069266980497,0.2481895984200131,0.312406576980568,10.5,0,0,1
0.7094594594594594,0.6974789915966386,0.1327433628318584,0.3258367274659111,0.2434431741761936,0.2547728768926925,0.3024414549078226,11.5,1,0,0
0.6486486486486487,0.6218487394957983,0.1238938053097345,0.2783778997697892,0.1889710827168796,0.2093482554312047,0.2825112107623318,12.5,1,0,0
0.7297297297297297,0.7058823529411764,0.1504424778761062,0.3897644767132991,0.3150638870208473,0.3094140882159314,0.3423019431988042,15.5,1,0,0
0.6756756756756757,0.6554621848739496,0.1238938053097345,0.332565964228794,0.257901815736382,0.3311389071757735,0.2825112107623318,10.5,1,0,0
0.7364864864864865,0.7647058823529412,0.1548672566371681,0.5712767841331681,0.3426361802286482,0.2521395655036207,0.6711509715994023,13.5,0,0,1
0.6013513513513514,0.6218487394957983,0.1460176991150442,0.3493890561360014,0.265635507733692,0.2955892034233048,0.3173891380169407,17.5,1,0,0
0.7027027027027026,0.7058823529411764,0.1415929203539823,0.4659111032406587,0.2737054472091459,0.3074391046741277,0.576482311908321,22.5,0,0,1
0.6824324324324323,0.6638655462184874,0.1238938053097345,0.3580662298565609,0.2548755884330867,0.2837393021724819,0.3572496263079223,15.5,0,0,1
0.6689189189189189,0.6890756302521008,0.1592920353982301,0.4579422702319815,0.2273032952252858,0.292297564186965,0.4369706028898854,13.5,1,0,0
0.7432432432432432,0.6890756302521008,0.1238938053097345,0.4225252346378608,0.3238063214525891,0.2692560895325872,0.3971101145989039,14.5,0,0,1
0.6554054054054055,0.6470588235294118,0.1415929203539823,0.3054719319992917,0.2215870880968393,0.2725477287689269,0.2575984055804683,11.5,0,0,1
0.5202702702702703,0.5042016806722689,0.1150442477876106,0.1823977333097219,0.1476126429051782,0.1494404213298222,0.1629297458893872,10.5,1,0,0
0.6756756756756757,0.6638655462184874,0.1415929203539823,0.3454931822206481,0.2101546738399462,0.30348913759052,0.3273542600896861,13.5,1,0,0
0.6621621621621621,0.6218487394957983,0.1194690265486725,0.2867009031344076,0.2286482851378614,0.2198815009874917,0.2526158445440957,16.5,0,0,1
0.6486486486486487,0.6470588235294118,0.1327433628318584,0.2666902780237294,0.2057834566240753,0.2001316655694535,0.2575984055804683,13.5,0,0,1
0.7027027027027026,0.6890756302521008,0.1548672566371681,0.3941916061625641,0.269334229993275,0.3337722185648452,0.3871449925261584,14.5,0,0,1
0.7432432432432432,0.7394957983193278,0.1460176991150442,0.4462546484859217,0.3402824478816408,0.4180381830151415,0.3871449925261584,11.5,1,0,0
0.8378378378378378,0.8487394957983194,0.168141592920354,0.5284221710642819,0.3947545393409549,0.4502962475312705,0.4818136522172397,16.5,0,0,1
0.7972972972972974,0.8067226890756303,0.1725663716814159,0.5680892509296972,0.3863483523873571,0.5102040816326531,0.476831091180867,15.5,0,0,1
0.6216216216216217,0.6386554621848739,0.1327433628318584,0.2560651673454931,0.1802286482851378,0.1816984858459512,0.247633283507723,10.5,0,0,1
0.5337837837837838,0.5378151260504201,0.1150442477876106,0.1845227554453692,0.1432414256893073,0.173140223831468,0.1429995017438964,9.5,0,0,1
0.5337837837837838,0.5294117647058824,0.1150442477876106,0.1843456702673986,0.1344989912575656,0.1744568795260039,0.1629297458893872,8.5,0,0,1
0.5405405405405406,0.5378151260504201,0.1106194690265486,0.2041792102001062,0.1859448554135844,0.1112574061882817,0.1529646238166417,11.5,1,0,0
0.3851351351351351,0.3529411764705882,0.084070796460177,0.0812820966885071,0.0699394754539341,0.0599078341013824,0.0732436472346786,8.5,0,1,0
0.641891891891892,0.6386554621848739,0.1283185840707964,0.2978572693465556,0.2199058507061197,0.2514812376563528,0.2526158445440957,16.5,0,0,1
0.6148648648648649,0.6386554621848739,0.1415929203539823,0.312024083584204,0.2118359112306657,0.2152732060566161,0.3323368211260588,16.5,0,0,1
0.6148648648648649,0.6050420168067226,0.1238938053097345,0.2557109969895519,0.2081371889710827,0.2198815009874917,0.2027902341803687,11.5,0,0,1
0.7162162162162162,0.6974789915966386,0.1415929203539823,0.4149105719851248,0.3338937457969065,0.3159973666886109,0.3423019431988042,13.5,0,0,1
0.6013513513513514,0.5966386554621849,0.1371681415929203,0.2567735080573756,0.19502353732347,0.2409479921000658,0.2326856003986049,13.5,1,0,0
0.6351351351351352,0.6302521008403361,0.1460176991150442,0.2833362847529662,0.1967047747141896,0.2402896642527978,0.2775286497259592,12.5,1,0,0
0.5743243243243243,0.5798319327731093,0.1106194690265486,0.2357003718788737,0.1748486886348352,0.1724818959842001,0.2177379172894868,11.5,1,0,0
0.5878378378378378,0.5630252100840336,0.1194690265486725,0.2236585797768726,0.1546738399462004,0.2350230414746543,0.197807673143996,10.5,1,0,0
0.4864864864864865,0.5714285714285715,0.0929203539823008,0.1280325836727465,0.0907868190988567,0.1283739302172482,0.1280518186347783,10.5,1,0,0
0.5675675675675675,0.5714285714285715,0.1106194690265486,0.1910749070302815,0.1590450571620713,0.1764318630678077,0.1529646238166417,10.5,0,0,1
0.5270270270270271,0.5126050420168067,0.0929203539823008,0.1519390826987781,0.1149966375252185,0.140223831468071,0.1728948679621325,10.5,0,0,1
0.4864864864864865,0.4453781512605042,0.0707964601769911,0.1170533026385691,0.0991930060524546,0.0829493087557603,0.1031390134529148,10.5,0,1,0
0.472972972972973,0.4957983193277311,0.0929203539823008,0.1384806091730122,0.0867518493611298,0.0822909809084924,0.1629297458893872,10.5,0,0,1
0.6351351351351352,0.5966386554621849,0.1106194690265486,0.2449088011333451,0.1993947545393409,0.1915734035549703,0.2077727952167414,12.5,1,0,0
0.6148648648648649,0.6050420168067226,0.1017699115044247,0.2087834248273419,0.156018829858776,0.2080315997366688,0.1778774289985052,12.5,1,0,0
0.5608108108108109,0.5378151260504201,0.1194690265486725,0.2162210023021073,0.1711499663752522,0.1336405529953916,0.2177379172894868,12.5,1,0,0
0.4932432432432433,0.4789915966386555,0.0929203539823008,0.1416681423764831,0.0870880968392737,0.1250822909809084,0.1629297458893872,11.5,0,0,1
0.6554054054054055,0.6302521008403361,0.1327433628318584,0.3118469984062333,0.2323470073974445,0.2258064516129032,0.3074240159441953,10.5,1,0,0
0.445945945945946,0.4201680672268907,0.0752212389380531,0.0915530370108022,0.0763281775386684,0.0776826859776168,0.083208769307424,9.5,0,0,1
0.5337837837837838,0.5210084033613446,0.0929203539823008,0.1482202939613954,0.1089441829186281,0.1356155365371955,0.1380169407075237,10.5,1,0,0
0.4189189189189189,0.4033613445378151,0.0752212389380531,0.0890738445192137,0.0685944855413584,0.075049374588545,0.083208769307424,8.5,0,1,0
0.5945945945945946,0.6218487394957983,0.1238938053097345,0.2705861519390827,0.2037659717552118,0.2264647794601711,0.2526158445440957,15.5,1,0,0
0.3986486486486487,0.3529411764705882,0.0663716814159292,0.075084115459536,0.0598520511096166,0.0664911125740618,0.0682610861983059,7.5,0,0,1
0.3851351351351351,0.3781512605042017,0.0707964601769911,0.0614485567557995,0.0537995965030262,0.0658327847267939,0.0682610861983059,7.5,0,1,0
0.2635135135135135,0.2352941176470588,0.0530973451327433,0.0251460952718257,0.0184936112979152,0.0302830809743252,0.0284005979073243,6.5,0,1,0
0.4054054054054055,0.3697478991596639,0.079646017699115,0.083584204002125,0.0716207128446536,0.0710994075049374,0.0682610861983059,7.5,0,1,0
0.4189189189189189,0.3949579831932773,0.0752212389380531,0.0880113334513901,0.0746469401479489,0.0796576695194206,0.0782262082710513,9.5,0,1,0
0.8445945945945945,0.8067226890756303,0.1415929203539823,0.6104126084646715,0.4229993275050437,0.3462804476629361,0.5366218236173395,20.5,0,0,1
0.8581081081081081,0.8151260504201682,0.1460176991150442,0.6931113865769435,0.5147948890383321,0.3429888084265964,0.7757847533632288,19.5,0,0,1
0.7027027027027026,0.7142857142857143,0.1460176991150442,0.4462546484859217,0.3244788164088769,0.3719552337063857,0.4070752366716492,18.5,0,0,1
0.4932432432432433,0.4957983193277311,0.1106194690265486,0.1421993979103949,0.117014122394082,0.0822909809084924,0.1270553064275037,10.5,1,0,0
0.3378378378378378,0.3445378151260504,0.079646017699115,0.0671152824508588,0.0564895763281775,0.0467412771560236,0.0602889885401096,8.5,1,0,0
0.3716216216216216,0.3445378151260504,0.084070796460177,0.0740216043917124,0.0571620712844653,0.0730743910467412,0.0662680617837568,8.5,0,1,0
0.2567567567567568,0.2436974789915966,0.0575221238938053,0.0338232689923853,0.0262273032952252,0.0263331138907175,0.0264075734927752,8.5,0,1,0
0.472972972972973,0.4621848739495798,0.1017699115044247,0.1430848238002479,0.109280430396772,0.1059907834101382,0.1335326357747882,9.5,1,0,0
0.3108108108108107,0.2941176470588235,0.0707964601769911,0.0545422348149459,0.0447209145931405,0.0447662936142198,0.046337817638266,8.5,1,0,0
0.3648648648648648,0.3361344537815126,0.079646017699115,0.0703028156543297,0.062542030934768,0.0381830151415404,0.0612855007473841,10.5,0,0,1
0.445945945945946,0.453781512605042,0.0973451327433628,0.1251992208252169,0.1008742434431741,0.0822909809084924,0.1150971599402093,10.5,1,0,0
0.4054054054054055,0.3865546218487394,0.084070796460177,0.0888967593412431,0.0638870208473436,0.075049374588545,0.090682610861983,10.5,0,0,1
0.6621621621621621,0.6554621848739496,0.1371681415929203,0.2918363732955551,0.2286482851378614,0.2699144173798551,0.2451420029895366,11.5,1,0,0
0.641891891891892,0.6638655462184874,0.1283185840707964,0.2617318930405525,0.1977135171486213,0.1882817643186306,0.2640757349277529,11.5,1,0,0
0.7770270270270271,0.7815126050420168,0.168141592920354,0.4754737028510714,0.3483523873570948,0.4022383146807109,0.4434479322371699,17.5,0,0,1
0.6554054054054055,0.6722689075630253,0.1371681415929203,0.2815654329732601,0.2279757901815736,0.249506254114549,0.2401594419531639,12.5,0,0,1
0.5405405405405406,0.5378151260504201,0.1150442477876106,0.1825748184876925,0.1388702084734364,0.1527320605661619,0.1679123069257599,11.5,0,0,1
0.5608108108108109,0.546218487394958,0.1106194690265486,0.1937311846998406,0.16408876933423,0.140882159315339,0.171898355754858,11.5,1,0,0
0.5202702702702703,0.4957983193277311,0.1061946902654867,0.1816893925978395,0.1499663752521856,0.1415404871626069,0.1544593921275535,11.5,0,0,1
0.2770270270270271,0.2521008403361344,0.0707964601769911,0.0442712944926509,0.0342972427706792,0.0506912442396313,0.0403587443946188,10.5,0,1,0
0.1351351351351351,0.1260504201680672,0.0486725663716814,0.0104480255002656,0.0063887020847343,0.0078999341672152,0.0109616342800199,6.5,0,1,0
0.1283783783783784,0.1260504201680672,0.084070796460177,0.0099167699663538,0.0080699394754539,0.009874917709019,0.0084703537618335,5.5,0,1,0
0.6959459459459459,0.7058823529411764,0.1283185840707964,0.3722330440942092,0.2962340282447882,0.3443054641211323,0.3223716990533134,16.5,0,0,1
0.7162162162162162,0.7478991596638656,0.163716814159292,0.3954312024083584,0.3147276395427034,0.3396971691902567,0.3323368211260588,10.5,1,0,0
0.7567567567567568,0.773109243697479,0.168141592920354,0.4850363024614839,0.3399462004034969,0.400921658986175,0.4469357249626308,11.5,1,0,0
0.7162162162162162,0.7226890756302521,0.1415929203539823,0.3734726403400035,0.2481506388702084,0.3094140882159314,0.3522670652715496,11.5,1,0,0
0.6621621621621621,0.6638655462184874,0.1194690265486725,0.3493890561360014,0.2595830531271015,0.1961816984858459,0.3074240159441953,13.5,1,0,0
0.5945945945945946,0.5882352941176471,0.1150442477876106,0.2550026562776695,0.2145258910558171,0.1718235681369321,0.2077727952167414,11.5,0,0,1
0.6756756756756757,0.680672268907563,0.168141592920354,0.351336993093678,0.2629455279085407,0.3186306780776826,0.3373193821624315,14.5,1,0,0
0.7702702702702703,0.7226890756302521,0.1902654867256637,0.5355055781831061,0.3665097511768662,0.3436471362738643,0.6312904833084206,17.5,0,0,1
0.6824324324324323,0.6722689075630253,0.1504424778761062,0.3207012573047635,0.2508406186953598,0.2804476629361421,0.2825112107623318,14.5,1,0,0
0.6756756756756757,0.680672268907563,0.1460176991150442,0.3973791393660351,0.2000672494956288,0.2343647136273864,0.4369706028898854,14.5,1,0,0
0.7162162162162162,0.6890756302521008,0.1460176991150442,0.3732955551620329,0.2827841291190315,0.325213956550362,0.3373193821624315,14.5,0,0,1
0.7162162162162162,0.7226890756302521,0.1415929203539823,0.4320878342482734,0.3557498318762609,0.3383805134957208,0.2775286497259592,14.5,1,0,0
0.7229729729729729,0.7226890756302521,0.1548672566371681,0.4400566672569506,0.3651647612642905,0.390388413429888,0.3423019431988042,13.5,0,0,1
0.8783783783783784,0.8487394957983194,0.1858407079646017,0.7575703913582433,0.4364492266308002,0.5233706385780118,1.0,19.5,1,0,0
0.7770270270270271,0.823529411764706,0.2035398230088495,0.6197981228971136,0.3762609280430397,0.3805134957208689,0.8106626806178376,17.5,1,0,0
0.8783783783783784,0.8655462184873949,0.168141592920354,0.9024260669381972,0.7192333557498318,0.6352863726135615,0.7209765819631292,15.5,0,0,1
0.8783783783783784,0.8739495798319327,0.1548672566371681,0.7515494953072428,0.5137861466039004,0.5938117182356814,0.8455406078724466,21.5,1,0,0
0.8175675675675677,0.8655462184873949,0.1814159292035398,0.6516734549318223,0.4196368527236045,0.5365371955233705,0.6462381664175387,21.5,1,0,0
0.8513513513513513,0.8487394957983194,0.1946902654867256,0.7009031344076501,0.5490921318090114,0.4055299539170506,0.7558545092177381,15.5,0,0,1
0.8175675675675677,0.773109243697479,0.1548672566371681,0.5725163803789622,0.3439811701412238,0.5378538512179064,0.6163428001993025,13.5,1,0,0
0.8378378378378378,0.8319327731092437,0.1902654867256637,0.6922259606870904,0.4784801613987895,0.7116524028966424,0.5864474339810664,15.5,0,0,1
0.6148648648648649,0.5714285714285715,0.1283185840707964,0.2737736851425535,0.2064559515803631,0.2218564845292955,0.2526158445440957,8.5,1,0,0
0.6081081081081081,0.6386554621848739,0.1371681415929203,0.3764830883655037,0.3261600537995964,0.3061224489795918,0.2825112107623318,9.5,0,0,1
0.6013513513513514,0.5882352941176471,0.1017699115044247,0.2741278554984948,0.2145258910558171,0.2422646477946017,0.2177379172894868,9.5,1,0,0
0.2162162162162162,0.1764705882352941,0.0353982300884955,0.0162918363732955,0.0117686617350369,0.0230414746543778,0.0134529147982062,6.5,0,1,0
0.3851351351351351,0.3445378151260504,0.079646017699115,0.0625110678236231,0.042703429724277,0.0480579328505595,0.0732436472346786,8.5,0,1,0
0.3243243243243243,0.2605042016806722,0.0530973451327433,0.0435629537807685,0.0396772024209818,0.0487162606978275,0.033383158943697,6.5,0,1,0
0.3243243243243243,0.3193277310924369,0.0752212389380531,0.0501151053656808,0.034969737726967,0.0618828176431863,0.0483308420528151,9.5,0,1,0
0.2027027027027027,0.1764705882352941,0.0398230088495575,0.0157605808393837,0.0161398789509078,0.0190915075707702,0.0134529147982062,5.5,0,1,0
0.6824324324324323,0.7058823529411764,0.1327433628318584,0.342836904551089,0.2582380632145258,0.2843976300197498,0.3472845042351768,12.5,0,0,1
0.6689189189189189,0.7142857142857143,0.1592920353982301,0.3320347086948822,0.2676529926025555,0.2626728110599078,0.2924763328350772,15.5,0,0,1
0.7635135135135136,0.7647058823529412,0.1548672566371681,0.4837967062156897,0.3456624075319435,0.3495720868992758,0.5665171898355755,22.5,0,0,1
0.6554054054054055,0.6638655462184874,0.1415929203539823,0.3617850185939437,0.2878278412911902,0.3522053982883475,0.2974588938714499,11.5,1,0,0
0.7364864864864865,0.7058823529411764,0.1548672566371681,0.3593058261023552,0.2921990585070612,0.2811059907834101,0.3223716990533134,11.5,1,0,0
0.7702702702702703,0.7647058823529412,0.1769911504424779,0.5544536922259606,0.4169468728984532,0.4825543120473995,0.4569008470353762,13.5,1,0,0
0.7364864864864865,0.7310924369747899,0.168141592920354,0.4306711528245086,0.3661735036987222,0.38973008558262,0.3522670652715496,14.5,0,0,1
0.75,0.7142857142857143,0.1327433628318584,0.3720559589162387,0.2629455279085407,0.4417379855167873,0.2825112107623318,13.5,1,0,0
0.75,0.7478991596638656,0.163716814159292,0.4891092615548079,0.3624747814391392,0.4358130348913759,0.3771798704534131,11.5,1,0,0
0.75,0.7142857142857143,0.1415929203539823,0.4239419160616257,0.3533960995292535,0.4404213298222514,0.312406576980568,12.5,1,0,0
0.6891891891891891,0.680672268907563,0.1504424778761062,0.3295555162032937,0.2447881640887693,0.3561553653719552,0.2874937717987045,10.5,1,0,0
0.7297297297297297,0.7142857142857143,0.1592920353982301,0.4099521870019479,0.3251513113651647,0.2843976300197498,0.3223716990533134,14.5,0,0,1
0.7229729729729729,0.7226890756302521,0.1504424778761062,0.3614308482380025,0.281102891728312,0.3159973666886109,0.3572496263079223,13.5,0,0,1
