Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Age
0.7027027027027026,0.7640449438202248,0.7250000000000001,0.5959232613908872,0.42311770943796395,0.45473041709053924,0.7712418300653594,14.5
0.48648648648648646,0.5280898876404496,0.39999999999999997,0.23405275779376497,0.20837751855779427,0.2339776195320448,0.25653594771241833,11.5
0.1891891891891892,0.17977528089887634,0.15000000000000002,0.05203836930455635,0.04878048780487805,0.08138351983723298,0.052287581699346414,7.5
0.6306306306306306,0.6067415730337078,0.45,0.347242206235012,0.26193001060445387,0.3407934893184131,0.4281045751633987,14.5
0.35135135135135137,0.37078651685393266,0.35000000000000003,0.1489208633093525,0.13096500530222696,0.19938962360122078,0.14215686274509803,9.5
0.6576576576576574,0.7303370786516854,0.675,0.5479616306954437,0.4846235418875928,0.5300101729399797,0.5996732026143791,12.5
0.7207207207207205,0.6629213483146068,0.7750000000000001,0.5062350119904078,0.49204665959703076,0.5879959308240081,0.49346405228758167,14.5
0.7117117117117115,0.7191011235955056,0.55,0.46282973621103124,0.45121951219512196,0.44862665310274674,0.43627450980392163,16.5
0.7027027027027026,0.7191011235955056,0.5,0.43237410071942445,0.36638388123011667,0.38351983723296035,0.49346405228758167,10.5
0.7117117117117115,0.7078651685393258,0.55,0.42182254196642693,0.3669141039236479,0.3936927772126145,0.477124183006536,11.5
0.6306306306306306,0.6067415730337078,0.5,0.3575539568345324,0.28101802757158006,0.32349949135300105,0.4444444444444444,12.5
0.7387387387387385,0.7191011235955056,0.6500000000000001,0.5083932853717027,0.47985153764581123,0.47812817904374366,0.5424836601307189,15.5
0.6666666666666665,0.651685393258427,0.5,0.4309352517985612,0.38971367974549315,0.5116988809766022,0.4444444444444444,10.5
0.6756756756756754,0.6629213483146068,0.5,0.46546762589928053,0.38494167550371156,0.4384537131230926,0.5669934640522876,15.5
0.6576576576576574,0.6966292134831462,0.7,0.6007194244604317,0.34146341463414637,0.45167853509664296,0.6977124183006536,13.5
0.7567567567567566,0.6966292134831462,0.5,0.5527577937649881,0.4936373276776246,0.41607324516785354,0.6323529411764706,14.5
0.6396396396396395,0.6404494382022472,0.6000000000000001,0.3942446043165468,0.33244962884411455,0.4211597151576806,0.4035947712418301,11.5
0.4594594594594595,0.44943820224719105,0.45,0.2275779376498801,0.21580063626723225,0.23092573753814855,0.2483660130718954,10.5
0.6666666666666665,0.6629213483146068,0.6000000000000001,0.4484412470023981,0.3144220572640509,0.468972533062055,0.5179738562091503,13.5
0.6486486486486485,0.6067415730337078,0.47500000000000003,0.3688249400479617,0.3435843054082715,0.33977619532044767,0.39542483660130723,16.5
0.6306306306306306,0.6404494382022472,0.55,0.341726618705036,0.3075291622481442,0.3092573753814853,0.4035947712418301,13.5
0.7027027027027026,0.6966292134831462,0.675,0.5143884892086331,0.4077412513255568,0.5157680569684638,0.6160130718954248,14.5
0.7567567567567566,0.7640449438202248,0.625,0.5848920863309353,0.5196182396606575,0.6459816887080366,0.6160130718954248,11.5
0.8828828828828827,0.910112359550562,0.75,0.6961630695443646,0.6055143160127253,0.6958290946083419,0.7712418300653594,16.5
0.8288288288288288,0.853932584269663,0.7750000000000001,0.7498800959232614,0.5922587486744433,0.7884028484231943,0.7630718954248366,15.5
0.5945945945945945,0.6292134831460674,0.55,0.3273381294964029,0.2672322375397667,0.2807731434384538,0.3872549019607843,10.5
0.47747747747747743,0.49438202247191015,0.45,0.23045563549160672,0.20890774125132555,0.26754832146490337,0.2156862745098039,9.5
0.47747747747747743,0.48314606741573035,0.45,0.23021582733812948,0.1951219512195122,0.26958290946083424,0.2483660130718954,8.5
0.48648648648648646,0.49438202247191015,0.425,0.257074340527578,0.27624602332979853,0.17192268565615465,0.23202614379084965,11.5
0.27927927927927926,0.24719101123595516,0.27499999999999997,0.0906474820143885,0.09331919406150584,0.0925737538148525,0.10130718954248366,8.5
0.6216216216216217,0.6292134831460674,0.5249999999999999,0.3839328537170264,0.32979851537645816,0.38860630722278744,0.39542483660130723,16.5
0.5855855855855856,0.6292134831460674,0.6000000000000001,0.40311750599520385,0.3170731707317073,0.33265513733468977,0.5261437908496732,16.5
0.5855855855855856,0.5842696629213484,0.5,0.3268585131894485,0.3112407211028632,0.33977619532044767,0.3137254901960784,11.5
0.7207207207207205,0.7078651685393258,0.6000000000000001,0.5424460431654676,0.5095440084835631,0.4883011190233978,0.5424836601307189,13.5
0.5675675675675675,0.5730337078651686,0.575,0.32829736211031174,0.29056203605514314,0.3723296032553408,0.3627450980392157,13.5
0.6126126126126126,0.6179775280898876,0.625,0.36426858513189453,0.2932131495227996,0.3713123092573754,0.43627450980392163,12.5
0.5315315315315314,0.550561797752809,0.425,0.2997601918465228,0.2587486744432662,0.26653102746693796,0.3382352941176471,11.5
0.5495495495495495,0.5280898876404496,0.47500000000000003,0.28345323741007195,0.2269353128313892,0.3631739572736521,0.3055555555555556,10.5
0.41441441441441434,0.5393258426966292,0.325,0.15395683453237408,0.1261930010604454,0.19837232960325538,0.19117647058823528,10.5
0.5225225225225225,0.5393258426966292,0.425,0.23932853717026378,0.23382820784729585,0.27263479145473046,0.23202614379084965,10.5
0.4684684684684685,0.46067415730337075,0.325,0.18633093525179856,0.16436903499469777,0.2166836215666328,0.2647058823529412,10.5
0.41441441441441434,0.37078651685393266,0.2,0.13908872901678657,0.13944856839872746,0.12817904374364192,0.1503267973856209,10.5
0.3963963963963964,0.43820224719101125,0.325,0.16810551558752998,0.11983032873807001,0.1271617497456765,0.2483660130718954,10.5
0.6126126126126126,0.5730337078651686,0.425,0.3122302158273382,0.2974549310710498,0.2960325534079349,0.32189542483660133,12.5
0.5855855855855856,0.5842696629213484,0.37500000000000006,0.26330935251798565,0.22905620360551435,0.32146490335707023,0.2728758169934641,12.5
0.5135135135135134,0.49438202247191015,0.47500000000000003,0.2733812949640288,0.25291622481442205,0.20651068158697863,0.3382352941176471,12.5
0.4234234234234234,0.41573033707865176,0.325,0.17242206235011992,0.12036055143160129,0.1932858596134283,0.2483660130718954,11.5
0.6396396396396395,0.6179775280898876,0.55,0.4028776978417266,0.34941675503711556,0.34893184130213634,0.4852941176470588,10.5
0.3603603603603604,0.33707865168539325,0.22500000000000003,0.10455635491606716,0.10339342523860022,0.12004069175991862,0.11764705882352942,9.5
0.47747747747747743,0.47191011235955055,0.325,0.18129496402877696,0.1548250265111347,0.20956256358087488,0.20751633986928106,10.5
0.3243243243243243,0.31460674157303375,0.22500000000000003,0.1011990407673861,0.0911983032873807,0.11597151576805699,0.11764705882352942,8.5
0.5585585585585586,0.6067415730337078,0.5,0.3470023980815348,0.30434782608695654,0.34994913530010174,0.39542483660130723,15.5
0.2972972972972973,0.24719101123595516,0.175,0.08225419664268585,0.07741251325556733,0.10274669379450661,0.0931372549019608,7.5
0.27927927927927926,0.28089887640449446,0.2,0.06378896882494005,0.06786850477200425,0.10172939979654122,0.0931372549019608,7.5
0.11711711711711714,0.08988764044943826,0.09999999999999998,0.014628297362110309,0.012195121951219513,0.04679552390640895,0.02777777777777778,6.5
0.30630630630630634,0.26966292134831465,0.24999999999999994,0.09376498800959232,0.09597030752916225,0.1098677517802645,0.0931372549019608,7.5
0.3243243243243243,0.30337078651685395,0.22500000000000003,0.0997601918465228,0.1007423117709438,0.12309257375381487,0.10947712418300655,9.5
0.4234234234234234,0.43820224719101125,0.425,0.17314148681055155,0.16755037115588547,0.1271617497456765,0.1895424836601307,10.5
0.21621621621621617,0.23595505617977536,0.24999999999999994,0.07146282973621104,0.07211028632025451,0.07222787385554426,0.08006535947712419,8.5
0.2612612612612612,0.23595505617977536,0.27499999999999997,0.08081534772182254,0.07317073170731707,0.11291963377416075,0.08986928104575165,8.5
0.10810810810810811,0.101123595505618,0.125,0.026378896882494004,0.024390243902439025,0.04069175991861648,0.024509803921568627,8.5
0.3963963963963964,0.39325842696629215,0.37500000000000006,0.17434052757793767,0.15535524920466598,0.16378433367243136,0.20016339869281047,9.5
0.18018018018018017,0.16853932584269665,0.2,0.054436450839328535,0.0535524920466596,0.06917599186164804,0.057189542483660136,8.5
0.2522522522522522,0.22471910112359555,0.24999999999999994,0.07577937649880097,0.0816542948038176,0.059003051881993895,0.08169934640522876,10.5
0.3603603603603604,0.38202247191011246,0.35000000000000003,0.1501199040767386,0.1420996818663839,0.1271617497456765,0.16993464052287582,10.5
0.30630630630630634,0.29213483146067415,0.27499999999999997,0.10095923261390888,0.08377518557794274,0.11597151576805699,0.1299019607843137,10.5
0.6486486486486485,0.651685393258427,0.575,0.37577937649880094,0.3435843054082715,0.41709053916581895,0.3831699346405229,11.5
0.6216216216216217,0.6629213483146068,0.5249999999999999,0.3350119904076739,0.2948038176033934,0.29094608341810785,0.41421568627450983,11.5
0.6396396396396395,0.6741573033707866,0.575,0.36187050359712236,0.34252386002120894,0.3855544252288912,0.375,12.5
0.48648648648648646,0.49438202247191015,0.45,0.22781774580335729,0.20201484623541888,0.2360122075279756,0.25653594771241833,11.5
0.5135135135135134,0.50561797752809,0.425,0.2429256594724221,0.2417815482502651,0.2177009155645982,0.2630718954248366,11.5
0.4594594594594595,0.43820224719101125,0.39999999999999997,0.22661870503597123,0.21951219512195122,0.2187182095625636,0.2344771241830065,11.5
0.13513513513513514,0.11235955056179775,0.2,0.040527577937649883,0.03711558854718982,0.07833163784333673,0.04738562091503269,10.5
0.6936936936936935,0.7191011235955056,0.5249999999999999,0.48465227817745804,0.4501590668080594,0.5320447609359105,0.5098039215686274,16.5
0.7207207207207205,0.7752808988764046,0.7250000000000001,0.5160671462829737,0.4793213149522799,0.5249237029501526,0.5261437908496732,10.5
0.7747747747747746,0.808988764044944,0.75,0.637410071942446,0.5190880169671261,0.6195320447609359,0.7140522875816994,11.5
0.7207207207207205,0.7415730337078652,0.6000000000000001,0.4863309352517986,0.3743372216330859,0.47812817904374366,0.5588235294117646,11.5
0.6486486486486485,0.6629213483146068,0.47500000000000003,0.45371702637889694,0.39236479321314954,0.3031536113936928,0.4852941176470588,13.5
0.5585585585585586,0.5617977528089888,0.45,0.3258992805755396,0.3213149522799576,0.26551373346897256,0.32189542483660133,11.5
0.6666666666666665,0.6853932584269664,0.75,0.4563549160671463,0.3976670201484624,0.4923702950152594,0.5343137254901961,14.5
0.6756756756756754,0.6741573033707866,0.6500000000000001,0.41486810551558756,0.3785790031813362,0.4333672431332655,0.4444444444444444,14.5
0.6666666666666665,0.6853932584269664,0.625,0.5187050359712231,0.2985153764581124,0.3621566632756867,0.6977124183006536,14.5
0.7207207207207205,0.6966292134831462,0.625,0.48609112709832136,0.42895015906680806,0.5025432349949135,0.5343137254901961,14.5
0.7207207207207205,0.7415730337078652,0.6000000000000001,0.5657074340527578,0.5440084835630965,0.5228891149542217,0.43627450980392163,14.5
0.7297297297297296,0.7415730337078652,0.675,0.5764988009592327,0.5588547189819725,0.6032553407934893,0.5424836601307189,13.5
0.8558558558558558,0.808988764044944,0.675,0.755875299760192,0.5254506892895016,0.8311291963377416,0.991830065359477,13.5
0.5855855855855856,0.5393258426966292,0.5249999999999999,0.35131894484412474,0.30858960763520676,0.3428280773143439,0.39542483660130723,8.5
0.5765765765765765,0.6292134831460674,0.575,0.49040767386091133,0.49734888653234355,0.4730417090539166,0.4444444444444444,9.5
0.5675675675675675,0.5617977528089888,0.37500000000000006,0.35179856115107916,0.3213149522799576,0.3743641912512716,0.3382352941176471,9.5
0.05405405405405406,0.011235955056179803,0.0,0.0026378896882493993,0.0015906680805938475,0.03560528992878942,0.0032679738562091526,6.5
0.27927927927927926,0.23595505617977536,0.24999999999999994,0.06522781774580336,0.050371155885471905,0.07426246185147509,0.10130718954248366,8.5
0.19819819819819823,0.12359550561797755,0.09999999999999998,0.03956834532374101,0.04559915164369034,0.0752797558494405,0.035947712418300665,6.5
0.19819819819819823,0.20224719101123595,0.22500000000000003,0.048441247002398075,0.03817603393425238,0.09562563580874875,0.06045751633986929,9.5
0.03603603603603606,0.011235955056179803,0.024999999999999967,0.001918465227817745,0.00848356309650053,0.02950152594099695,0.0032679738562091526,5.5
0.6756756756756754,0.7191011235955056,0.55,0.4448441247002398,0.3902439024390244,0.439471007121058,0.5506535947712418,12.5
0.6576576576576574,0.7303370786516854,0.7,0.4302158273381295,0.4050901378579003,0.4059003051881995,0.46078431372549017,15.5
0.6396396396396395,0.6629213483146068,0.6000000000000001,0.4705035971223022,0.4369034994697773,0.5442522889114955,0.46895424836601307,11.5
0.7477477477477477,0.7191011235955056,0.675,0.4671462829736211,0.443796394485684,0.434384537131231,0.5098039215686274,11.5
0.7927927927927927,0.7977528089887642,0.8,0.7314148681055156,0.6405090137857901,0.745676500508647,0.7303921568627451,13.5
0.7477477477477477,0.752808988764045,0.75,0.5637889688249401,0.5604453870625663,0.6022380467955238,0.5588235294117646,14.5
0.7657657657657657,0.7303370786516854,0.55,0.4844124700239808,0.3976670201484624,0.6826042726347915,0.4444444444444444,13.5
0.7657657657657657,0.7752808988764046,0.7250000000000001,0.6429256594724221,0.5546129374337222,0.6734486266531028,0.5996732026143791,11.5
0.7657657657657657,0.7303370786516854,0.6000000000000001,0.5546762589928058,0.5402969247083775,0.6805696846388607,0.49346405228758167,12.5
0.6846846846846846,0.6853932584269664,0.6500000000000001,0.42685851318944845,0.36903499469777307,0.5503560528992879,0.4526143790849673,10.5
0.7387387387387385,0.7303370786516854,0.7,0.5357314148681055,0.4957582184517497,0.439471007121058,0.5098039215686274,14.5
0.7297297297297296,0.7415730337078652,0.6500000000000001,0.47002398081534774,0.42629904559915166,0.4883011190233978,0.5669934640522876,13.5
0.6756756756756754,0.6629213483146068,0.55,0.4242206235011991,0.2746553552492047,0.3682604272634792,0.5669934640522876,15.5
0.27027027027027023,0.26966292134831465,0.22500000000000003,0.08513189448441248,0.07953340402969247,0.12105798575788404,0.22385620915032678,9.5
0.5495495495495495,0.550561797752809,0.5,0.37026378896882495,0.46871686108165433,0.39877924720244157,0.2973856209150327,11.5
0.5315315315315314,0.5617977528089888,0.575,0.3498800959232614,0.3488865323435843,0.3112919633774161,0.3790849673202614,13.5
0.5405405405405406,0.5730337078651686,0.55,0.2884892086330936,0.2841993637327677,0.29399796541200407,0.32189542483660133,12.5
0.6396396396396395,0.6629213483146068,0.6000000000000001,0.42182254196642693,0.440084835630965,0.3611393692777213,0.4035947712418301,16.5
0.6846846846846846,0.6853932584269664,0.7250000000000001,0.42182254196642693,0.3674443266171792,0.4323499491353001,0.4444444444444444,11.5
0.44144144144144143,0.42696629213483145,0.39999999999999997,0.1793764988009592,0.1574761399787911,0.1922685656154629,0.19934640522875818,10.5
0.5315315315315314,0.550561797752809,0.625,0.3752997601918465,0.2513255567338282,0.41607324516785354,0.4444444444444444,14.5
0.5315315315315314,0.550561797752809,0.5249999999999999,0.28177458033573144,0.2301166489925769,0.2970498474059003,0.3545751633986928,13.5
0.5855855855855856,0.6292134831460674,0.6500000000000001,0.3707434052757794,0.2985153764581124,0.3143438453713123,0.4281045751633987,14.5
0.38738738738738737,0.40449438202247195,0.37500000000000006,0.15659472422062348,0.16330858960763522,0.1434384537131231,0.17483660130718953,9.5
0.4234234234234234,0.41573033707865176,0.5,0.21079136690647482,0.1792152704135737,0.219735503560529,0.24019607843137256,10.5
0.35135135135135137,0.32584269662921345,0.35000000000000003,0.13069544364508393,0.0975609756097561,0.13530010172939982,0.17483660130718953,10.5
0.41441441441441434,0.41573033707865176,0.35000000000000003,0.16163069544364508,0.14050901378579003,0.17192268565615465,0.17483660130718953,9.5
0.5765765765765765,0.5842696629213484,0.6500000000000001,0.3788968824940048,0.2741251325556734,0.3418107833163785,0.4852941176470588,14.5
0.2972972972972973,0.28089887640449446,0.27499999999999997,0.10695443645083934,0.11134676564156945,0.10478128179043744,0.10947712418300655,8.5
0.5135135135135134,0.47191011235955055,0.5249999999999999,0.28393285371702637,0.19353128313891835,0.32960325534079354,0.3382352941176471,11.5
0.23423423423423423,0.21348314606741575,0.24999999999999994,0.06642685851318945,0.06203605514316013,0.08341810783316381,0.07679738562091504,8.5
0.37837837837837834,0.38202247191011246,0.325,0.1618705035971223,0.1511134676564157,0.1586978636826043,0.17483660130718953,13.5
0.5315315315315314,0.5617977528089888,0.5,0.2748201438848921,0.23753976670201482,0.2746693794506613,0.3137254901960784,10.5
0.5045045045045045,0.5393258426966292,0.6000000000000001,0.29616306954436455,0.24443266171792155,0.2594099694811801,0.3627450980392157,15.5
0.6216216216216217,0.5617977528089888,0.5,0.3645083932853717,0.24072110286320253,0.33163784333672436,0.39542483660130723,11.5
0.44144144144144143,0.43820224719101125,0.45,0.20023980815347722,0.1664899257688229,0.22482197355035607,0.19934640522875818,9.5
0.3603603603603604,0.32584269662921345,0.39999999999999997,0.13501199040767387,0.11611876988335101,0.1414038657171923,0.15849673202614378,8.5
0.47747747747747743,0.46067415730337075,0.47500000000000003,0.21990407673860912,0.15853658536585366,0.2329603255340794,0.2483660130718954,11.5
0.37837837837837834,0.33707865168539325,0.45,0.13309352517985612,0.12036055143160129,0.1525940996948118,0.1503267973856209,9.5
0.4324324324324324,0.38202247191011246,0.425,0.19784172661870503,0.17126193001060444,0.22787385554425232,0.20751633986928106,10.5
0.47747747747747743,0.43820224719101125,0.5249999999999999,0.22781774580335729,0.18027571580063628,0.2502543234994914,0.2728758169934641,12.5
0.5135135135135134,0.49438202247191015,0.55,0.25563549160671467,0.21527041357370097,0.29196337741607326,0.28921568627450983,10.5
0.4324324324324324,0.44943820224719105,0.55,0.21223021582733811,0.17391304347826086,0.2533062054933876,0.23202614379084965,12.5
0.3963963963963964,0.50561797752809,0.325,0.13621103117505995,0.11823966065747615,0.1586978636826043,0.14215686274509803,11.5
0.5315315315315314,0.48314606741573035,0.47500000000000003,0.19544364508393286,0.1638388123011665,0.21363173957273654,0.23202614379084965,10.5
0.3333333333333333,0.30337078651685395,0.425,0.12613908872901677,0.11028632025450688,0.16581892166836218,0.12581699346405228,8.5
0.2882882882882883,0.25842696629213485,0.22500000000000003,0.07793764988009592,0.06468716861081654,0.09766022380467956,0.0931372549019608,8.5
0.6756756756756754,0.6966292134831462,0.625,0.5079136690647482,0.41039236479321317,0.42522889114954227,0.5506535947712418,12.5
0.5855855855855856,0.5842696629213484,0.6000000000000001,0.3551558752997602,0.2932131495227996,0.3204476093591048,0.3790849673202614,16.5
0.6306306306306306,0.651685393258427,0.47500000000000003,0.38057553956834533,0.33828207847295866,0.32960325534079354,0.4281045751633987,14.5
0.6486486486486485,0.6404494382022472,0.675,0.41247002398081534,0.3107104984093319,0.39165818921668366,0.5098039215686274,15.5
0.12612612612612617,0.1348314606741573,0.175,0.03501199040767386,0.03340402969247084,0.05798575788402849,0.035947712418300665,8.5
0.4234234234234234,0.43820224719101125,0.47500000000000003,0.1882494004796163,0.17444326617179215,0.16785350966429302,0.1830065359477124,13.5
0.16216216216216212,0.15730337078651685,0.2,0.039088729016786575,0.03340402969247084,0.06408952187182097,0.04411764705882354,10.5
0.11711711711711714,0.101123595505618,0.15000000000000002,0.0275779376498801,0.018027571580063628,0.04883011190233978,0.035947712418300665,6.5
0.045045045045045085,0.0449438202247191,0.125,0.0105515587529976,0.009544008483563095,0.020345879959308245,0.01143790849673203,6.5
0.17117117117117114,0.16853932584269665,0.2,0.040767386091127095,0.028101802757158005,0.052899287894201424,0.04411764705882354,9.5
0.2252252252252252,0.22471910112359555,0.22500000000000003,0.058992805755395686,0.04878048780487805,0.07833163784333673,0.07679738562091504,9.5
0.2612612612612612,0.23595505617977536,0.22500000000000003,0.06306954436450839,0.056733828207847295,0.06917599186164804,0.07679738562091504,11.5
0.20720720720720726,0.20224719101123595,0.2,0.05563549160671463,0.049310710498409335,0.06510681586978638,0.06045751633986929,14.5
0.27927927927927926,0.26966292134831465,0.22500000000000003,0.07434052757793766,0.06097560975609756,0.08341810783316381,0.0931372549019608,10.5
0.18018018018018017,0.20224719101123595,0.175,0.054436450839328535,0.0535524920466596,0.07629704984740592,0.052287581699346414,8.5
0.2522522522522522,0.25842696629213485,0.35000000000000003,0.08201438848920864,0.06892895015906682,0.1098677517802645,0.0931372549019608,8.5
