Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Age,Sex_F,Sex_I,Sex_M
0.7207207207207205,0.6629213483146068,0.7750000000000001,0.5062350119904078,0.4920466595970307,0.5879959308240081,0.4934640522875816,14.5,1,0,0
0.7117117117117115,0.7191011235955056,0.55,0.4628297362110312,0.4512195121951219,0.4486266531027467,0.4362745098039216,16.5,1,0,0
0.7027027027027026,0.7191011235955056,0.5,0.4323741007194244,0.3663838812301166,0.3835198372329603,0.4934640522875816,10.5,0,0,1
0.7117117117117115,0.7078651685393258,0.55,0.4218225419664269,0.3669141039236479,0.3936927772126145,0.477124183006536,11.5,1,0,0
0.6306306306306306,0.6067415730337078,0.5,0.3575539568345324,0.28101802757158,0.323499491353001,0.4444444444444444,12.5,1,0,0
0.7387387387387385,0.7191011235955056,0.6500000000000001,0.5083932853717027,0.4798515376458112,0.4781281790437436,0.5424836601307189,15.5,1,0,0
0.6666666666666665,0.651685393258427,0.5,0.4309352517985612,0.3897136797454931,0.5116988809766022,0.4444444444444444,10.5,1,0,0
0.6756756756756754,0.6629213483146068,0.5,0.4654676258992805,0.3849416755037115,0.4384537131230926,0.5669934640522876,15.5,0,0,1
0.6576576576576574,0.6966292134831462,0.7,0.6007194244604317,0.3414634146341463,0.4516785350966429,0.6977124183006536,13.5,1,0,0
0.7567567567567566,0.6966292134831462,0.5,0.5527577937649881,0.4936373276776246,0.4160732451678535,0.6323529411764706,14.5,0,0,1
0.6396396396396395,0.6404494382022472,0.6000000000000001,0.3942446043165468,0.3324496288441145,0.4211597151576806,0.4035947712418301,11.5,0,0,1
0.4594594594594595,0.449438202247191,0.45,0.2275779376498801,0.2158006362672322,0.2309257375381485,0.2483660130718954,10.5,1,0,0
0.6666666666666665,0.6629213483146068,0.6000000000000001,0.4484412470023981,0.3144220572640509,0.468972533062055,0.5179738562091503,13.5,1,0,0
0.6486486486486485,0.6067415730337078,0.475,0.3688249400479617,0.3435843054082715,0.3397761953204476,0.3954248366013072,16.5,0,0,1
0.6306306306306306,0.6404494382022472,0.55,0.341726618705036,0.3075291622481442,0.3092573753814853,0.4035947712418301,13.5,0,0,1
0.7027027027027026,0.6966292134831462,0.675,0.5143884892086331,0.4077412513255568,0.5157680569684638,0.6160130718954248,14.5,0,0,1
0.7567567567567566,0.7640449438202248,0.625,0.5848920863309353,0.5196182396606575,0.6459816887080366,0.6160130718954248,11.5,1,0,0
0.8828828828828827,0.910112359550562,0.75,0.6961630695443646,0.6055143160127253,0.6958290946083419,0.7712418300653594,16.5,0,0,1
0.8288288288288288,0.853932584269663,0.7750000000000001,0.7498800959232614,0.5922587486744433,0.7884028484231943,0.7630718954248366,15.5,0,0,1
0.5945945945945945,0.6292134831460674,0.55,0.3273381294964029,0.2672322375397667,0.2807731434384538,0.3872549019607843,10.5,0,0,1
0.4774774774774774,0.4943820224719101,0.45,0.2304556354916067,0.2089077412513255,0.2675483214649033,0.2156862745098039,9.5,0,0,1
0.4774774774774774,0.4831460674157303,0.45,0.2302158273381294,0.1951219512195122,0.2695829094608342,0.2483660130718954,8.5,0,0,1
0.4864864864864864,0.4943820224719101,0.425,0.257074340527578,0.2762460233297985,0.1719226856561546,0.2320261437908496,11.5,1,0,0
0.2792792792792792,0.2471910112359551,0.2749999999999999,0.0906474820143885,0.0933191940615058,0.0925737538148525,0.1013071895424836,8.5,0,1,0
0.6216216216216217,0.6292134831460674,0.5249999999999999,0.3839328537170264,0.3297985153764581,0.3886063072227874,0.3954248366013072,16.5,0,0,1
0.5855855855855856,0.6292134831460674,0.6000000000000001,0.4031175059952038,0.3170731707317073,0.3326551373346897,0.5261437908496732,16.5,0,0,1
0.5855855855855856,0.5842696629213484,0.5,0.3268585131894485,0.3112407211028632,0.3397761953204476,0.3137254901960784,11.5,0,0,1
0.7207207207207205,0.7078651685393258,0.6000000000000001,0.5424460431654676,0.5095440084835631,0.4883011190233978,0.5424836601307189,13.5,0,0,1
0.5675675675675675,0.5730337078651686,0.575,0.3282973621103117,0.2905620360551431,0.3723296032553408,0.3627450980392157,13.5,1,0,0
0.6126126126126126,0.6179775280898876,0.625,0.3642685851318945,0.2932131495227996,0.3713123092573754,0.4362745098039216,12.5,1,0,0
0.5315315315315314,0.550561797752809,0.425,0.2997601918465228,0.2587486744432662,0.2665310274669379,0.3382352941176471,11.5,1,0,0
0.5495495495495495,0.5280898876404496,0.475,0.2834532374100719,0.2269353128313892,0.3631739572736521,0.3055555555555556,10.5,1,0,0
0.4144144144144143,0.5393258426966292,0.325,0.153956834532374,0.1261930010604454,0.1983723296032553,0.1911764705882352,10.5,1,0,0
0.5225225225225225,0.5393258426966292,0.425,0.2393285371702637,0.2338282078472958,0.2726347914547304,0.2320261437908496,10.5,0,0,1
0.4684684684684685,0.4606741573033707,0.325,0.1863309352517985,0.1643690349946977,0.2166836215666328,0.2647058823529412,10.5,0,0,1
0.4144144144144143,0.3707865168539326,0.2,0.1390887290167865,0.1394485683987274,0.1281790437436419,0.1503267973856209,10.5,0,1,0
0.3963963963963964,0.4382022471910112,0.325,0.1681055155875299,0.11983032873807,0.1271617497456765,0.2483660130718954,10.5,0,0,1
0.6126126126126126,0.5730337078651686,0.425,0.3122302158273382,0.2974549310710498,0.2960325534079349,0.3218954248366013,12.5,1,0,0
0.5855855855855856,0.5842696629213484,0.375,0.2633093525179856,0.2290562036055143,0.3214649033570702,0.2728758169934641,12.5,1,0,0
0.5135135135135134,0.4943820224719101,0.475,0.2733812949640288,0.252916224814422,0.2065106815869786,0.3382352941176471,12.5,1,0,0
0.4234234234234234,0.4157303370786517,0.325,0.1724220623501199,0.1203605514316012,0.1932858596134283,0.2483660130718954,11.5,0,0,1
0.6396396396396395,0.6179775280898876,0.55,0.4028776978417266,0.3494167550371155,0.3489318413021363,0.4852941176470588,10.5,1,0,0
0.3603603603603604,0.3370786516853932,0.225,0.1045563549160671,0.1033934252386002,0.1200406917599186,0.1176470588235294,9.5,0,0,1
0.4774774774774774,0.4719101123595505,0.325,0.1812949640287769,0.1548250265111347,0.2095625635808748,0.207516339869281,10.5,1,0,0
0.3243243243243243,0.3146067415730337,0.225,0.1011990407673861,0.0911983032873807,0.1159715157680569,0.1176470588235294,8.5,0,1,0
0.5585585585585586,0.6067415730337078,0.5,0.3470023980815348,0.3043478260869565,0.3499491353001017,0.3954248366013072,15.5,1,0,0
0.2972972972972973,0.2471910112359551,0.175,0.0822541966426858,0.0774125132555673,0.1027466937945066,0.0931372549019608,7.5,0,0,1
0.2792792792792792,0.2808988764044944,0.2,0.06378896882494,0.0678685047720042,0.1017293997965412,0.0931372549019608,7.5,0,1,0
0.1171171171171171,0.0898876404494382,0.0999999999999999,0.0146282973621103,0.0121951219512195,0.0467955239064089,0.0277777777777777,6.5,0,1,0
0.3063063063063063,0.2696629213483146,0.2499999999999999,0.0937649880095923,0.0959703075291622,0.1098677517802645,0.0931372549019608,7.5,0,1,0
0.3243243243243243,0.3033707865168539,0.225,0.0997601918465228,0.1007423117709438,0.1230925737538148,0.1094771241830065,9.5,0,1,0
0.4234234234234234,0.4382022471910112,0.425,0.1731414868105515,0.1675503711558854,0.1271617497456765,0.1895424836601307,10.5,1,0,0
0.2162162162162161,0.2359550561797753,0.2499999999999999,0.071462829736211,0.0721102863202545,0.0722278738555442,0.0800653594771241,8.5,1,0,0
0.2612612612612612,0.2359550561797753,0.2749999999999999,0.0808153477218225,0.073170731707317,0.1129196337741607,0.0898692810457516,8.5,0,1,0
0.1081081081081081,0.101123595505618,0.125,0.026378896882494,0.024390243902439,0.0406917599186164,0.0245098039215686,8.5,0,1,0
0.3963963963963964,0.3932584269662921,0.375,0.1743405275779376,0.1553552492046659,0.1637843336724313,0.2001633986928104,9.5,1,0,0
0.1801801801801801,0.1685393258426966,0.2,0.0544364508393285,0.0535524920466596,0.069175991861648,0.0571895424836601,8.5,1,0,0
0.2522522522522522,0.2247191011235955,0.2499999999999999,0.0757793764988009,0.0816542948038176,0.0590030518819938,0.0816993464052287,10.5,0,0,1
0.3603603603603604,0.3820224719101124,0.35,0.1501199040767386,0.1420996818663839,0.1271617497456765,0.1699346405228758,10.5,1,0,0
0.3063063063063063,0.2921348314606741,0.2749999999999999,0.1009592326139088,0.0837751855779427,0.1159715157680569,0.1299019607843137,10.5,0,0,1
0.6486486486486485,0.651685393258427,0.575,0.3757793764988009,0.3435843054082715,0.4170905391658189,0.3831699346405229,11.5,1,0,0
0.6216216216216217,0.6629213483146068,0.5249999999999999,0.3350119904076739,0.2948038176033934,0.2909460834181078,0.4142156862745098,11.5,1,0,0
0.6396396396396395,0.6741573033707866,0.575,0.3618705035971223,0.3425238600212089,0.3855544252288912,0.375,12.5,0,0,1
0.4864864864864864,0.4943820224719101,0.45,0.2278177458033572,0.2020148462354188,0.2360122075279756,0.2565359477124183,11.5,0,0,1
0.5135135135135134,0.50561797752809,0.425,0.2429256594724221,0.2417815482502651,0.2177009155645982,0.2630718954248366,11.5,1,0,0
0.4594594594594595,0.4382022471910112,0.3999999999999999,0.2266187050359712,0.2195121951219512,0.2187182095625636,0.2344771241830065,11.5,0,0,1
0.1351351351351351,0.1123595505617977,0.2,0.0405275779376498,0.0371155885471898,0.0783316378433367,0.0473856209150326,10.5,0,1,0
0.6936936936936935,0.7191011235955056,0.5249999999999999,0.484652278177458,0.4501590668080594,0.5320447609359105,0.5098039215686274,16.5,0,0,1
0.7207207207207205,0.7752808988764046,0.7250000000000001,0.5160671462829737,0.4793213149522799,0.5249237029501526,0.5261437908496732,10.5,1,0,0
0.7747747747747746,0.808988764044944,0.75,0.637410071942446,0.5190880169671261,0.6195320447609359,0.7140522875816994,11.5,1,0,0
0.7207207207207205,0.7415730337078652,0.6000000000000001,0.4863309352517986,0.3743372216330859,0.4781281790437436,0.5588235294117646,11.5,1,0,0
0.6486486486486485,0.6629213483146068,0.475,0.4537170263788969,0.3923647932131495,0.3031536113936928,0.4852941176470588,13.5,1,0,0
0.5585585585585586,0.5617977528089888,0.45,0.3258992805755396,0.3213149522799576,0.2655137334689725,0.3218954248366013,11.5,0,0,1
0.6666666666666665,0.6853932584269664,0.75,0.4563549160671463,0.3976670201484624,0.4923702950152594,0.5343137254901961,14.5,1,0,0
0.6756756756756754,0.6741573033707866,0.6500000000000001,0.4148681055155875,0.3785790031813362,0.4333672431332655,0.4444444444444444,14.5,1,0,0
0.6666666666666665,0.6853932584269664,0.625,0.5187050359712231,0.2985153764581124,0.3621566632756867,0.6977124183006536,14.5,1,0,0
0.7207207207207205,0.6966292134831462,0.625,0.4860911270983213,0.428950159066808,0.5025432349949135,0.5343137254901961,14.5,0,0,1
0.7207207207207205,0.7415730337078652,0.6000000000000001,0.5657074340527578,0.5440084835630965,0.5228891149542217,0.4362745098039216,14.5,1,0,0
0.7297297297297296,0.7415730337078652,0.675,0.5764988009592327,0.5588547189819725,0.6032553407934893,0.5424836601307189,13.5,0,0,1
0.8558558558558558,0.808988764044944,0.675,0.755875299760192,0.5254506892895016,0.8311291963377416,0.991830065359477,13.5,1,0,0
0.5855855855855856,0.5393258426966292,0.5249999999999999,0.3513189448441247,0.3085896076352067,0.3428280773143439,0.3954248366013072,8.5,1,0,0
0.5765765765765765,0.6292134831460674,0.575,0.4904076738609113,0.4973488865323435,0.4730417090539166,0.4444444444444444,9.5,0,0,1
0.5675675675675675,0.5617977528089888,0.375,0.3517985611510791,0.3213149522799576,0.3743641912512716,0.3382352941176471,9.5,1,0,0
0.054054054054054,0.0112359550561798,0.0,0.0026378896882493,0.0015906680805938,0.0356052899287894,0.0032679738562091,6.5,0,1,0
0.2792792792792792,0.2359550561797753,0.2499999999999999,0.0652278177458033,0.0503711558854719,0.074262461851475,0.1013071895424836,8.5,0,1,0
0.1981981981981982,0.1235955056179775,0.0999999999999999,0.039568345323741,0.0455991516436903,0.0752797558494405,0.0359477124183006,6.5,0,1,0
0.1981981981981982,0.2022471910112359,0.225,0.048441247002398,0.0381760339342523,0.0956256358087487,0.0604575163398692,9.5,0,1,0
0.036036036036036,0.0112359550561798,0.0249999999999999,0.0019184652278177,0.0084835630965005,0.0295015259409969,0.0032679738562091,5.5,0,1,0
0.6756756756756754,0.7191011235955056,0.55,0.4448441247002398,0.3902439024390244,0.439471007121058,0.5506535947712418,12.5,0,0,1
0.6576576576576574,0.7303370786516854,0.7,0.4302158273381295,0.4050901378579003,0.4059003051881995,0.4607843137254901,15.5,0,0,1
0.6396396396396395,0.6629213483146068,0.6000000000000001,0.4705035971223022,0.4369034994697773,0.5442522889114955,0.468954248366013,11.5,1,0,0
0.7477477477477477,0.7191011235955056,0.675,0.4671462829736211,0.443796394485684,0.434384537131231,0.5098039215686274,11.5,1,0,0
0.7927927927927927,0.7977528089887642,0.8,0.7314148681055156,0.6405090137857901,0.745676500508647,0.7303921568627451,13.5,1,0,0
0.7477477477477477,0.752808988764045,0.75,0.5637889688249401,0.5604453870625663,0.6022380467955238,0.5588235294117646,14.5,0,0,1
0.7657657657657657,0.7303370786516854,0.55,0.4844124700239808,0.3976670201484624,0.6826042726347915,0.4444444444444444,13.5,1,0,0
0.7657657657657657,0.7752808988764046,0.7250000000000001,0.6429256594724221,0.5546129374337222,0.6734486266531028,0.5996732026143791,11.5,1,0,0
0.7657657657657657,0.7303370786516854,0.6000000000000001,0.5546762589928058,0.5402969247083775,0.6805696846388607,0.4934640522875816,12.5,1,0,0
0.6846846846846846,0.6853932584269664,0.6500000000000001,0.4268585131894484,0.369034994697773,0.5503560528992879,0.4526143790849673,10.5,1,0,0
0.7387387387387385,0.7303370786516854,0.7,0.5357314148681055,0.4957582184517497,0.439471007121058,0.5098039215686274,14.5,0,0,1
0.7297297297297296,0.7415730337078652,0.6500000000000001,0.4700239808153477,0.4262990455991516,0.4883011190233978,0.5669934640522876,13.5,0,0,1
0.6756756756756754,0.6629213483146068,0.55,0.4242206235011991,0.2746553552492047,0.3682604272634792,0.5669934640522876,15.5,0,0,1
0.2702702702702702,0.2696629213483146,0.225,0.0851318944844124,0.0795334040296924,0.121057985757884,0.2238562091503267,9.5,0,1,0
0.5495495495495495,0.550561797752809,0.5,0.3702637889688249,0.4687168610816543,0.3987792472024415,0.2973856209150327,11.5,1,0,0
0.5315315315315314,0.5617977528089888,0.575,0.3498800959232614,0.3488865323435843,0.3112919633774161,0.3790849673202614,13.5,0,0,1
0.5405405405405406,0.5730337078651686,0.55,0.2884892086330936,0.2841993637327677,0.293997965412004,0.3218954248366013,12.5,1,0,0
0.6396396396396395,0.6629213483146068,0.6000000000000001,0.4218225419664269,0.440084835630965,0.3611393692777213,0.4035947712418301,16.5,0,0,1
0.6846846846846846,0.6853932584269664,0.7250000000000001,0.4218225419664269,0.3674443266171792,0.4323499491353001,0.4444444444444444,11.5,0,0,1
0.4414414414414414,0.4269662921348314,0.3999999999999999,0.1793764988009592,0.1574761399787911,0.1922685656154629,0.1993464052287581,10.5,1,0,0
0.5315315315315314,0.550561797752809,0.625,0.3752997601918465,0.2513255567338282,0.4160732451678535,0.4444444444444444,14.5,0,0,1
0.5315315315315314,0.550561797752809,0.5249999999999999,0.2817745803357314,0.2301166489925769,0.2970498474059003,0.3545751633986928,13.5,1,0,0
0.5855855855855856,0.6292134831460674,0.6500000000000001,0.3707434052757794,0.2985153764581124,0.3143438453713123,0.4281045751633987,14.5,1,0,0
0.3873873873873873,0.4044943820224719,0.375,0.1565947242206234,0.1633085896076352,0.1434384537131231,0.1748366013071895,9.5,0,0,1
0.4234234234234234,0.4157303370786517,0.5,0.2107913669064748,0.1792152704135737,0.219735503560529,0.2401960784313725,10.5,1,0,0
0.3513513513513513,0.3258426966292134,0.35,0.1306954436450839,0.0975609756097561,0.1353001017293998,0.1748366013071895,10.5,0,1,0
0.4144144144144143,0.4157303370786517,0.35,0.161630695443645,0.14050901378579,0.1719226856561546,0.1748366013071895,9.5,0,1,0
0.5765765765765765,0.5842696629213484,0.6500000000000001,0.3788968824940048,0.2741251325556734,0.3418107833163785,0.4852941176470588,14.5,1,0,0
0.2972972972972973,0.2808988764044944,0.2749999999999999,0.1069544364508393,0.1113467656415694,0.1047812817904374,0.1094771241830065,8.5,0,1,0
0.5135135135135134,0.4719101123595505,0.5249999999999999,0.2839328537170263,0.1935312831389183,0.3296032553407935,0.3382352941176471,11.5,1,0,0
0.2342342342342342,0.2134831460674157,0.2499999999999999,0.0664268585131894,0.0620360551431601,0.0834181078331638,0.076797385620915,8.5,0,0,1
0.3783783783783783,0.3820224719101124,0.325,0.1618705035971223,0.1511134676564157,0.1586978636826043,0.1748366013071895,13.5,1,0,0
0.5315315315315314,0.5617977528089888,0.5,0.2748201438848921,0.2375397667020148,0.2746693794506613,0.3137254901960784,10.5,0,0,1
0.5045045045045045,0.5393258426966292,0.6000000000000001,0.2961630695443645,0.2444326617179215,0.2594099694811801,0.3627450980392157,15.5,1,0,0
0.6216216216216217,0.5617977528089888,0.5,0.3645083932853717,0.2407211028632025,0.3316378433367243,0.3954248366013072,11.5,0,0,1
0.4414414414414414,0.4382022471910112,0.45,0.2002398081534772,0.1664899257688229,0.224821973550356,0.1993464052287581,9.5,0,0,1
0.3603603603603604,0.3258426966292134,0.3999999999999999,0.1350119904076738,0.116118769883351,0.1414038657171923,0.1584967320261437,8.5,0,1,0
0.4774774774774774,0.4606741573033707,0.475,0.2199040767386091,0.1585365853658536,0.2329603255340794,0.2483660130718954,11.5,0,0,1
0.3783783783783783,0.3370786516853932,0.45,0.1330935251798561,0.1203605514316012,0.1525940996948118,0.1503267973856209,9.5,1,0,0
0.4324324324324324,0.3820224719101124,0.425,0.197841726618705,0.1712619300106044,0.2278738555442523,0.207516339869281,10.5,1,0,0
0.4774774774774774,0.4382022471910112,0.5249999999999999,0.2278177458033572,0.1802757158006362,0.2502543234994914,0.2728758169934641,12.5,1,0,0
0.5135135135135134,0.4943820224719101,0.55,0.2556354916067146,0.2152704135737009,0.2919633774160732,0.2892156862745098,10.5,1,0,0
0.4324324324324324,0.449438202247191,0.55,0.2122302158273381,0.1739130434782608,0.2533062054933876,0.2320261437908496,12.5,1,0,0
0.3963963963963964,0.50561797752809,0.325,0.1362110311750599,0.1182396606574761,0.1586978636826043,0.142156862745098,11.5,0,1,0
0.5315315315315314,0.4831460674157303,0.475,0.1954436450839328,0.1638388123011665,0.2136317395727365,0.2320261437908496,10.5,1,0,0
0.3333333333333333,0.3033707865168539,0.425,0.1261390887290167,0.1102863202545068,0.1658189216683621,0.1258169934640522,8.5,1,0,0
0.2882882882882883,0.2584269662921348,0.225,0.0779376498800959,0.0646871686108165,0.0976602238046795,0.0931372549019608,8.5,0,1,0
